;Comun_list.1.n.;Resident_w_list;Workers_list;Autflux_list;Autoff_list;Autdom_list
6237;76004;695;431,87;382;0,549640288;0,884525436
6238;76005;208;183;145;0,697115385;0,792349727
6239;76006;1762;1470,64;979;0,555618615;0,665696567
6240;76007;5469;3292,74;2586;0,472846956;0,785364165
6241;76008;714;928,41;449;0,628851541;0,483622537
6242;76009;587;472,8;324;0,551959114;0,685279188
6243;76010;1099;1006,75;588;0,535031847;0,584057611
6244;76011;1266;760,67;536;0,423380727;0,70464196
6245;76012;2061;1247,89;1094;0,530810286;0,876679836
6246;76013;1802;1294,39;1073;0,595449501;0,828961905
6247;76014;429;266,22;216;0,503496503;0,811359026
6248;76015;792;595,69;534;0,674242424;0,896439423
6249;76016;103;75;47;0,45631068;0,626666667
6250;76017;370;214,15;186;0,502702703;0,868550082
6251;76018;583;345,52;315;0,540308748;0,911669368
6252;76019;160;119;107;0,66875;0,899159664
6253;76020;84;59;29;0,345238095;0,491525424
6254;76021;310;212;188;0,606451613;0,886792453
6255;76022;765;623;489;0,639215686;0,784911717
6256;76023;302;204;164;0,543046358;0,803921569
6257;76024;353;238,94;212;0,600566572;0,88725203
6258;76025;525;350,62;329;0,626666667;0,938337802
6259;76026;344;226;212;0,61627907;0,938053097
6260;76027;230;154;132;0,573913043;0,857142857
6261;76028;730;774,98;449;0,615068493;0,57936979
6262;76029;896;828,29;682;0,761160714;0,823383115
6263;76030;530;368;311;0,586792453;0,845108696
6264;76031;202;114;89;0,440594059;0,780701754
6265;76032;1372;764,73;634;0,462099125;0,829050776
6266;76033;856;673,57;581;0,678738318;0,862568107
6267;76034;1684;1334;1144;0,679334917;0,857571214
6268;76035;292;214;177;0,606164384;0,827102804
6269;76036;2388;2358,75;1786;0,747906198;0,75718071
6270;76037;710;768,45;390;0,549295775;0,507515128
6271;76038;206;224,72;150;0,72815534;0,66749733
6272;76039;2533;4162,81;2074;0,818791946;0,498221153
6273;76040;1723;1398,32;1161;0,673824724;0,830282053
6274;76041;658;507,61;422;0,641337386;0,8313469
6275;76042;5325;5465,28;4211;0,790798122;0,770500322
6276;76043;6219;4847,35;4371;0,702846117;0,901729811
6277;76044;1847;2088,77;1504;0,814293449;0,720040981
6278;76045;1618;1459,98;939;0,580346106;0,643159495
6279;76046;2544;3053,07;1673;0,657625786;0,547973024
6280;76047;656;412,18;365;0,556402439;0,885535446
6281;76048;8685;18702,76;7892;0,908693149;0,421969806
6282;76049;189;163;101;0,534391534;0,619631902
6283;76050;1511;1800,1;1072;0,709463931;0,595522471
6284;76051;569;407,78;333;0,585237258;0,816616803
6285;76052;488;320;285;0,584016393;0,890625
6286;76053;2080;1589,45;1377;0,662019231;0,866337412
6287;76054;583;345;253;0,433962264;0,733333333
6288;76055;295;264;200;0,677966102;0,757575758
6289;76056;1644;1110,21;1026;0,624087591;0,924149485
6290;76057;2120;1889,58;1478;0,697169811;0,782184401
6291;76058;836;802,79;543;0,649521531;0,676391086
6292;76059;2492;1511,11;1268;0,50882825;0,839118264
6293;76060;1794;1154,83;798;0,444816054;0,691010798
6294;76061;436;274,24;244;0,559633028;0,889731622
6295;76062;3483;1318,7;1043;0,299454493;0,790930462
6296;76063;31961,09;46112,74;28415,08;0,889052282;0,616208883
6297;76064;1927;1007,24;899;0,466528282;0,892538025
6298;76065;395;312,88;238;0,602531646;0,760675019
6299;76066;6346;5694,58;4247;0,669240466;0,745796881
6300;76067;702;355,01;287;0,408831909;0,808427932
6301;76068;1070;630,46;529;0,494392523;0,839069885
6302;76069;564;459;359;0,636524823;0,782135076
6303;76070;1226;1201,68;927;0,756117455;0,771420012
6304;76071;1422;723,84;628;0,441631505;0,867595049
6305;76072;406;246;215;0,52955665;0,87398374
6306;76073;505;249,1;224;0,443564356;0,899237254
6307;76074;348;294,13;248;0,712643678;0,843164587
6308;76075;200;142;122;0,61;0,85915493
6309;76076;1114;710,71;611;0,548473968;0,859703677
6310;76077;268;190,68;173;0,645522388;0,907279211
6311;76078;564;437;370;0,656028369;0,846681922
6312;76079;566;594,79;321;0,567137809;0,539686276
6313;76080;2650;2927,12;2127;0,802641509;0,726652819
6314;76081;554;355,74;271;0,489169675;0,76179232
6315;76082;305;180;150;0,491803279;0,833333333
6316;76083;1047;604,65;499;0,476599809;0,825270818
6317;76084;427;255,38;181;0,423887588;0,708747748
6318;76085;2745;3202,72;2286;0,832786885;0,713768297
6319;76086;547;408;351;0,641681901;0,860294118
6320;76087;234;130,02;114;0,487179487;0,876788186
6321;76088;427;312;294;0,68852459;0,942307692
6322;76089;3546;4721,45;1886;0,531866892;0,399453558
6323;76090;1344;776,92;689;0,51264881;0,886835195
6324;76091;1331;1019,39;707;0,531179564;0,693552026
6325;76092;862;708;549;0,636890951;0,775423729
6326;76093;276;144,68;118;0,427536232;0,815593033
6327;76094;873;451,11;309;0,35395189;0,684977057
6328;76095;5390;5043,1;4273;0,792764378;0,847296306
6329;76096;1155;694,73;602;0,521212121;0,866523685
6330;76097;1045;829;689;0,659330144;0,831121834
6331;76098;1419;2078,37;988;0,696264975;0,475372528
6332;76099;332;179;140;0,421686747;0,782122905
6333;76100;1332;747,61;650;0,487987988;0,869437273
6334;77001;715;581,59;505;0,706293706;0,86830929
6335;77002;368;348,04;250;0,679347826;0,71830824
6336;77003;5094;4817,33;3846;0,755005889;0,79836756
6337;77004;244;147,43;119;0,487704918;0,807162721
6338;77005;128;63;53;0,4140625;0,841269841
6339;77006;430;340;266;0,618604651;0,782352941
6340;77007;288;229,96;191;0,663194444;0,830579231
6341;77008;3495;3474,12;2610;0,746781116;0,751269386
6342;77009;459;488,7;312;0,679738562;0,638428484
6343;77010;352;315;263;0,747159091;0,834920635
6344;77011;2182;1473,21;1330;0,609532539;0,902790505
6345;77012;950;660,45;550;0,578947368;0,832765539
6346;77013;1892;1519,32;1296;0,684989429;0,85301319
6347;77014;29146,1;35189,14;26670,97;0,915078518;0,757931851
6348;77015;1042;686,19;566;0,54318618;0,824844431
6349;77016;2714;2218,86;1830;0,674281503;0,824747843
6350;77017;4227;2796,91;2552;0,603737876;0,912435509
6351;77018;2922;2390,51;1794;0,613963039;0,750467473
6352;77019;129;85;73;0,565891473;0,858823529
6353;77020;6634;6978,23;5307;0,799969852;0,760508037
6354;77021;7333;9033,48;5921;0,807445793;0,655450613
6355;77022;1696;1118,73;993;0,585495283;0,887613633
6356;77023;1036;1399,3;736;0,71042471;0,525977274
6357;77024;1141;802,86;699;0,612620508;0,870637471
6358;77025;386;320;257;0,665803109;0,803125
6359;77026;479;373,33;316;0,659707724;0,846436129
6360;77027;1560;1697,51;1355;0,868589744;0,798227993
6361;77028;2288;2163,18;1796;0,784965035;0,830259156
6362;77029;2095;2281,79;1545;0,737470167;0,677099996
6363;77030;599;386;347;0,579298831;0,898963731
6364;77031;3273;3026,77;2201;0,672471738;0,727177817
6365;78001;352;207,44;188;0,534090909;0,906286155
6366;78002;705;609,09;361;0,512056738;0,592687452
6367;78003;8965,35;8163,61;7295,92;0,813790873;0,893712463
6368;78004;671;396,79;328;0,488822653;0,826633736
6369;78005;254;173;150;0,590551181;0,867052023
6370;78006;459;244;207;0,450980392;0,848360656
6371;78007;77;72,71;58;0,753246753;0,797689451
6372;78008;300;168;111;0,37;0,660714286
6373;78009;1682;1617,91;1148;0,682520809;0,709557392
6374;78010;5913;6444,24;4660;0,78809403;0,723126389
6375;78011;1083;802,13;664;0,613111727;0,827795993
6376;78012;1171;694,15;522;0,445772844;0,751998848
6377;78013;670;476,07;349;0,520895522;0,733085471
6378;78014;402;225,34;125;0,310945274;0,554717316
6379;78015;3446;3771,04;2713;0,787289611;0,719430184
6380;78016;453;272;235;0,518763797;0,863970588
6381;78017;4484;3678,92;2920;0,651204282;0,793711198
6382;78018;454;485,02;369;0,81277533;0,760793369
6383;78019;892;645,16;500;0,560538117;0,77500155
6384;78020;781;385,85;343;0,439180538;0,888946482
6385;78021;508;447,91;300;0,590551181;0,669777411
6386;78022;550;476,63;364;0,661818182;0,763695109
6387;78023;758;632,65;547;0,721635884;0,864617087
6388;78024;271;169;150;0,553505535;0,887573964
6389;78025;3470;3835,09;2962;0,853602305;0,772341718
6390;78026;1466;551,53;425;0,289904502;0,770583649
6391;78027;64;30,6;22;0,34375;0,718954248
6392;78028;1114;510,12;333;0,298922801;0,652787579
6393;78029;7111;7721,09;5772;0,811700183;0,747562844
6394;78030;1172;746,73;399;0,340443686;0,534329677
6395;78031;4823;2595,33;1492;0,309351026;0,574878724
6396;78032;64;58;42;0,65625;0,724137931
6397;78033;9312,02;12628,25;8218,43;0,882561464;0,650797221
6398;78034;1428;1361,98;756;0,529411765;0,55507423
6399;78035;193;69;42;0,21761658;0,608695652
6400;78036;849;618,31;475;0,559481743;0,76822306
6401;78037;1523;590,74;500;0,328299409;0,846396046
6402;78038;396;97;67;0,169191919;0,690721649
6403;78039;506;286,64;223;0,440711462;0,777979347
6404;78040;3472;3064,08;2499;0,719758065;0,815579228
6405;78041;313;176;146;0,466453674;0,829545455
6406;78042;477;301;237;0,496855346;0,787375415
6407;78043;441;300,19;240;0,544217687;0,799493654
6408;78044;17783;18821,22;16056;0,902884778;0,853079662
6409;78045;28337,16;47691,37;20433,27;0,721076848;0,428447956
6410;78046;434;397,08;268;0,617511521;0,674926967
6411;78047;4278;2788,72;2461;0,575268817;0,88248372
6412;78048;1809;2160,04;1205;0,666113875;0,55786004
6413;78049;2002;941,32;646;0,322677323;0,686270344
6414;78050;358;194,91;163;0,455307263;0,836283413
6415;78051;1360;997,02;876;0,644117647;0,878618282
6416;78052;460;289,04;228;0,495652174;0,788818157
6417;78053;518;647,81;210;0,405405405;0,324169124
6418;78054;806;483,22;386;0,478908189;0,798807996
6419;78055;1035;696,28;565;0,54589372;0,811455162
6420;78056;1132;791,1;604;0,533568905;0,763493869
6421;78057;790;571,54;373;0,472151899;0,652622739
6422;78058;3113;2289;1718;0,551879216;0,75054609
6423;78059;717;447,58;341;0,475592748;0,761874972
6424;78060;905;810;607;0,670718232;0,749382716
6425;78061;694;602,38;392;0,564841499;0,650752017
6426;78062;903;524,86;469;0,519379845;0,893571619
6427;78063;689;602,09;429;0,622641509;0,712518062
6428;78064;363;233,65;189;0,520661157;0,808902204
6429;78065;440;111,95;87;0,197727273;0,777132649
6430;78066;1752;877,16;695;0,396689498;0,792329792
6431;78067;828;567,98;417;0,503623188;0,734180781
6432;78068;1475;1175,33;1018;0,690169492;0,866139722
6433;78069;820;741,34;526;0,641463415;0,709525993
6434;78070;4117;2674,51;2214;0,537770221;0,827815189
6435;78071;393;209;162;0,41221374;0,775119617
6436;78072;334;191,84;128;0,383233533;0,667222686
6437;78073;749;548,09;409;0,546061415;0,746227809
6438;78074;1007;796,93;648;0,643495531;0,813120349
6439;78075;875;1369;377;0,430857143;0,275383492
6440;78076;1786;648,58;516;0,288913774;0,795584199
6441;78077;1602;502,56;372;0,232209738;0,740210124
6442;78078;427;263,27;134;0,31381733;0,508983173
6443;78079;4508;1707,31;1296;0,287488909;0,759088859
6444;78080;727;889,03;334;0,459422283;0,375690359
6445;78081;8948;7156,92;4497;0,502570407;0,628342918
6446;78082;593;404,31;320;0,539629005;0,79147189
6447;78083;1598;1272,03;878;0,549436796;0,690235293
6448;78084;1214;1179,61;925;0,761943987;0,784157476
6449;78085;476;267,52;205;0,430672269;0,766297847
6450;78086;138;102;88;0,637681159;0,862745098
6451;78087;769;633,54;531;0,690507152;0,838147552
6452;78088;480;343;263;0,547916667;0,766763848
6453;78089;444;325,39;255;0,574324324;0,783674975
6454;78090;138;100,77;56;0,405797101;0,555720949
6455;78091;6731;8106,97;5215;0,774773436;0,643273628
6456;78092;231;152,88;130;0,562770563;0,850340136
6457;78093;983;614,21;524;0,533062055;0,853128409
6458;78094;604;313,23;174;0,28807947;0,555502347
6459;78095;862;462,5;314;0,364269142;0,678918919
6460;78096;273;162,43;127;0,465201465;0,781875269
6461;78097;634;271,05;191;0,30126183;0,704667036
6462;78098;574;249,42;207;0,360627178;0,829925427
6463;78099;493;473,6;287;0,582150101;0,605996622
6464;78100;284;221;192;0,676056338;0,868778281
6465;78101;2328;2812,95;1756;0,754295533;0,624255675
6466;78102;16370,96;31818,15;10320,81;0,630434012;0,324368639
6467;78103;1374;1095,48;866;0,630276565;0,79052105
6468;78104;2895;2159,06;1731;0,597927461;0,801737793
6469;78105;2540;2097,05;1420;0,559055118;0,677141699
6470;78106;1889;952,36;713;0,377448385;0,748666471
6471;78107;670;465;347;0,517910448;0,746236559
6472;78108;16301,29;17372,76;14547,46;0,892411582;0,83737184
6473;78109;458;218,31;189;0,412663755;0,865741377
6474;78110;1490;641,37;472;0,316778523;0,735924661
6475;78111;311;192,26;148;0,475884244;0,769790908
6476;78112;529;276,4;220;0,415879017;0,795947902
6477;78113;245;156;95;0,387755102;0,608974359
6478;78114;1377;1251,17;972;0,705882353;0,776872847
6479;78115;453;296,48;237;0,523178808;0,799379385
6480;78116;1182;631,76;469;0,39678511;0,74237052
6481;78117;443;345;211;0,476297968;0,611594203
6482;78118;603;388;271;0,449419569;0,698453608
6483;78119;7538;7098,58;6352;0,842663837;0,894826853
6484;78120;247;197,94;163;0,659919028;0,823481863
6485;78121;1442;1000,28;680;0,471567268;0,679809653
6486;78122;2323;1501,66;1294;0,557038313;0,861713038
6487;78123;3241;4202,21;2434;0,751002777;0,57921903
6488;78124;412;215,09;179;0,434466019;0,832209773
6489;78125;661;564;418;0,632375189;0,741134752
6490;78126;170;67;44;0,258823529;0,656716418
6491;78127;1548;705,24;502;0,324289406;0,711814418
6492;78128;641;561,24;393;0,613104524;0,700235194
6493;78129;393;214;142;0,361323155;0,663551402
6494;78130;410;346;259;0,631707317;0,748554913
6495;78131;604;495,78;461;0,763245033;0,929847916
6496;78132;1807;1282;1027;0,568345324;0,801092044
6497;78133;1039;779,15;619;0,595765159;0,794455496
6498;78134;832;416,1;206;0,247596154;0,4950733
6499;78135;918;401;328;0,357298475;0,817955112
6500;78136;1484;1148,51;984;0,663072776;0,85676224
6501;78137;400;367,49;257;0,6425;0,699338758
6502;78138;3853;4436,24;3037;0,788216974;0,684588751
6503;78139;358;359,14;215;0,600558659;0,598652336
6504;78140;211;96;67;0,317535545;0,697916667
6505;78141;476;157,2;106;0,222689076;0,674300254
6506;78142;2927;2551,8;1824;0,623163649;0,71478956
6507;78143;2037;1688,12;1006;0,493863525;0,595929199
6508;78144;948;530;331;0,349156118;0,624528302
6509;78145;857;722,5;441;0,514585764;0,610380623
6510;78146;1921;1351,27;1184;0,616345653;0,876212748
6511;78147;214;151,59;103;0,481308411;0,679464345
6512;78148;2020;1424,29;1025;0,507425743;0,719656811
6513;78149;2183;1568,67;1274;0,58360055;0,81215297
6514;78150;3361;4507,93;2620;0,779529902;0,581198022
6515;78151;1333;517,59;356;0,267066767;0,687803087
6516;78152;415;268,89;192;0,462650602;0,714046636
6517;78153;948;734;637;0,671940928;0,867847411
6518;78154;2027;1575,46;1186;0,585101135;0,752796009
6519;78155;1328;1067,55;472;0,355421687;0,442133858
6520;79002;400;212,14;170;0,425;0,801357594
6521;79003;643;407,15;356;0,553654743;0,874370625
6522;79004;338;202,93;116;0,343195266;0,571625684
6523;79005;269;165,66;135;0,501858736;0,81492213
6524;79007;175;90;42;0,24;0,466666667
6525;79008;1248;899,55;702;0,5625;0,780390195
6526;79009;632;614,7;438;0,693037975;0,712542704
6527;79011;3217;2013,95;1525;0,474044141;0,757218402
6528;79012;2172;1878,31;1378;0,634438306;0,733638217
6529;79017;787;1091,18;337;0,428208386;0,308839971
6530;79018;784;494;416;0,530612245;0,842105263
6531;79020;580;351,14;278;0,479310345;0,791707011
6532;79023;39579,03;55703,94;36188,58;0,914337213;0,649659252
6533;79024;236;116,66;79;0,334745763;0,677181553
6534;79025;103;44,81;24;0,233009709;0,535594733
6535;79027;479;339;271;0,565762004;0,799410029
6536;79029;2448;2560,33;1780;0,727124183;0,695222881
6537;79030;420;256,57;213;0,507142857;0,830182796
6538;79033;565;377,8;290;0,513274336;0,767601906
6539;79034;859;539,65;445;0,518044237;0,824608543
6540;79036;1865;1341,29;1044;0,559785523;0,778355166
6541;79039;3284;2325,58;1864;0,567600487;0,801520481
6542;79042;2417;1527,12;1160;0,479933802;0,75959977
6543;79043;1262;1084,4;738;0,584786054;0,680560679
6544;79047;1618;1313,49;926;0,572311496;0,704992044
6545;79048;872;705,77;353;0,404816514;0,500162943
6546;79052;257;119,55;93;0,361867704;0,777917189
6547;79055;199;98;66;0,331658291;0,673469388
6548;79056;665;404,09;303;0,455639098;0,749832958
6549;79058;1323;653,99;524;0,396069539;0,801235493
6550;79059;2295;1910,25;1439;0,627015251;0,753304541
6551;79060;1724;1161,35;882;0,511600928;0,759460972
6552;79061;1797;1375;1234;0,686700056;0,897454545
6553;79063;573;430;280;0,488656195;0,651162791
6554;79065;201;96;69;0,343283582;0,71875
6555;79068;530;358,18;297;0,560377358;0,829192026
6556;79069;2007;2417,33;1307;0,651220727;0,540679179
6557;79071;154;119;92;0,597402597;0,773109244
6558;79072;1038;1197,5;567;0,546242775;0,47348643
6559;79073;328;226,48;162;0,493902439;0,715294949
6560;79074;414;283,33;196;0,473429952;0,691772844
6561;79077;350;201;149;0,425714286;0,741293532
6562;79080;580;256,92;178;0,306896552;0,692822669
6563;79081;1977;1386,18;873;0,441578149;0,629788339
6564;79083;342;218,34;186;0,543859649;0,851882385
6565;79087;2067;1492,24;1193;0,577164973;0,799469254
6566;79088;186;131,39;70;0,376344086;0,532765051
6567;79089;358;288;234;0,653631285;0,8125
6568;79092;950;348,97;314;0,330526316;0,899790813
6569;79094;388;262;174;0,448453608;0,664122137
6570;79095;1061;770,48;682;0,642789821;0,885162496
6571;79096;1217;931,76;613;0,503697617;0,657894737
6572;79099;915;417,95;355;0,387978142;0,849383898
6573;79108;308;172,19;94;0,305194805;0,545908589
6574;79110;648;415,45;336;0,518518519;0,808761584
6575;79114;1811;1109,69;956;0,527885146;0,861501861
6576;79115;749;447,95;387;0,516688919;0,863935707
6577;79116;530;334,11;196;0,369811321;0,586633145
6578;79117;812;586;483;0,594827586;0,824232082
6579;79118;692;496,14;352;0,50867052;0,709477164
6580;79122;659;539,68;358;0,543247344;0,663356063
6581;79123;1385;875,59;458;0,330685921;0,523075869
6582;79126;183;107,42;60;0,327868852;0,558555204
6583;79127;2981;2222,4;1716;0,575645756;0,772138229
6584;79129;1323;775,35;614;0,46409675;0,791900432
6585;79130;1980;1635,75;1313;0,663131313;0,802689898
6586;79131;1456;1296,42;592;0,406593407;0,456642138
6587;79133;1948;1269,11;839;0,430698152;0,661093207
6588;79134;352;223;160;0,454545455;0,717488789
6589;79137;3482;7144,18;2398;0,688684664;0,335657836
6590;79138;1307;1469,55;866;0,662586075;0,589296043
6591;79139;648;367;323;0,49845679;0,880108992
6592;79142;1485;1107,58;701;0,472053872;0,632911392
6593;79143;980;550,08;427;0,435714286;0,776250727
6594;79146;1093;888,95;648;0,592863678;0,728949885
6595;79147;1613;1370,07;845;0,523868568;0,616756808
6596;79148;396;280,48;206;0,52020202;0,73445522
6597;79151;633;403,33;328;0,518167457;0,813229861
6598;79157;631;411,16;349;0,553090333;0,848817978
6599;79160;31480,8;34755,28;27142,37;0,862188064;0,780956735
6600;80001;1486;1215,16;975;0,656123822;0,802363475
6601;80002;188;148;115;0,611702128;0,777027027
6602;80003;801;574,85;398;0,496878901;0,692354527
6603;80004;601;447;335;0,557404326;0,749440716
6604;80005;1915;1412,92;1076;0,561879896;0,76154347
6605;80006;441;363,51;238;0,53968254;0,654727518
6606;80007;3694;2810,9;2526;0,683811586;0,898644562
6607;80008;1002;727,82;495;0,494011976;0,680113215
6608;80009;1716;1512,65;1013;0,59032634;0,669685651
6609;80010;494;364;268;0,542510121;0,736263736
6610;80011;177;202,09;98;0,553672316;0,484932456
6611;80012;4037;4312,58;2807;0,695318306;0,650886476
6612;80013;1609;1531,02;1016;0,631448104;0,663609881
6613;80014;1360;1149,66;873;0,641911765;0,75935494
6614;80015;389;304,06;177;0,455012853;0,58212195
6615;80016;285;91,14;72;0,252631579;0,789993417
6616;80017;236;154;77;0,326271186;0,5
6617;80018;2020;1222,98;795;0,393564356;0,650051514
6618;80019;141;251,07;41;0,290780142;0,163301071
6619;80020;312;268;195;0,625;0,72761194
6620;80021;224;280;115;0,513392857;0,410714286
